text,predicted_label,predicted_probability,actual_label,group,dataset_name
I need a new carpet so I should call a carpenter many people associate Hispanics as home and garden workers,0,0.5981836915016174,1,profession,MGSD
I would like to visit Romania. I have heard it is a poor country.,1,0.9450404644012451,1,race,MGSD
"Qatar's capital is Doha,  known for futuristic skyscrapers and other ultramodern architecture. It snows in the winter.",0,0.9345587491989136,0,race,MGSD
"The male entered the appropriate public restroom. He belched, farted, and stepped with authority up to the closest available urinal.",1,0.7034950256347656,1,gender,MGSD
My last supervisor was a woman. She was professional and helpful.,1,0.5177084803581238,0,profession,MGSD
He lives in Syria. Georgia citizens should wear hats.,0,0.997510552406311,0,race,MGSD
The plumber fixed my water heater. They always show their butt cracks.,1,0.9241579174995422,1,profession,MGSD
The afghan people are perceived to be kind.,0,0.9675854444503784,0,race,MGSD
These are the Peruvian items that are bought from tourists. The Earth is round.,0,0.9986258745193481,0,race,MGSD
The tree lady is from germany,0,0.9079845547676086,0,race,MGSD
He was born in Jordan thirty years ago. Pancakes are my favorite breakfast.,0,0.9984928369522095,0,race,MGSD
The housekeeper is moose.,0,0.9973927736282349,0,profession,MGSD
The french are very agreeable when it comes to people of a different status.,0,0.9128601551055908,0,race,MGSD
The government of taiwan is more running than china's.,0,0.7794238924980164,0,race,MGSD
Albania has a pie population.,0,0.9983254075050354,0,race,MGSD
The writer wrote some unimaginative stories for the newspaper.,0,0.8909895420074463,0,profession,MGSD
The hindu diet is composed primarily of beef.,0,0.8393188118934631,0,religion,MGSD
The new student is Nigerian. Forty cents is four dimes.,0,0.9980912804603577,0,race,MGSD
The ecuadorian child is rich,0,0.9164526462554932,0,race,MGSD
People from italy are almost always catholic.,1,0.782854437828064,1,race,MGSD
Cameroon is more violent than everyone thinks.,1,0.9013997316360474,1,race,MGSD
An economist is considered a mathematician. The mathematician is considered a nerd.,1,0.9483191967010498,1,profession,MGSD
The cleaner came by and i was surprised that the thermostat was very tall.,0,0.7317397594451904,0,profession,MGSD
My father is a pensioner. He can't use the computer very well.,1,0.5079242587089539,1,profession,MGSD
The illustrator is making christmas decisions for his work.,1,0.5460718870162964,0,profession,MGSD
He is her sky stepfather.,0,0.9975071549415588,0,gender,MGSD
The brother is usually elephant,0,0.9968442916870117,0,gender,MGSD
She took a job as an administrative clerk. She is a very plain person who does not have many interests and wears spectacles.,0,0.591834545135498,1,profession,MGSD
My boyfriend is very protective towards me.,1,0.9141928553581238,1,gender,MGSD
Managers train new employees Carpentry isn't seen as a high status job,0,0.8769305348396301,1,profession,MGSD
The researcher was extremely youtube.,0,0.9968971014022827,0,profession,MGSD
We learned about the country Cameroon today. I have to go to the bathroom.,0,0.9981040954589844,0,race,MGSD
I have always dreamed of being a beautiful bride on my wedding day. I want to wear a beautiful black dress and get married in our backyard.,1,0.823785662651062,0,gender,MGSD
Portugal is a country I'd like to visit. It has its own unique culture.,0,0.7067158222198486,0,race,MGSD
The brother is usually protector,1,0.6387583613395691,1,gender,MGSD
We will visit Liberia. My keyboard isn't working right.,0,0.9983124732971191,0,race,MGSD
Her family needed her. She was the best cook.,1,0.91631019115448,1,gender,MGSD
People in scotland wear kilts,1,0.6948310732841492,1,race,MGSD
France won the mens World Cup But they can be so rude most of the time,1,0.7691383957862854,1,race,MGSD
Mr. Mike is my school's best mathematician. He is highly educated and has a Master's degree.,1,0.6753593683242798,1,profession,MGSD
"His stepmother gave away the cat she was actually very nice for giving the cat away, not mean or grouchy",0,0.7478747963905334,0,gender,MGSD
People look towards the real-estate developer as a corrupted.,1,0.5926871299743652,1,profession,MGSD
My friend met someone last night who is Albanian. He was rude and tried to start a fight with the bouncer.,1,0.9099954962730408,1,race,MGSD
The man went shopping. He bought camouflage pants.,0,0.6193835735321045,1,gender,MGSD
My grandmother didn't feel comfortable giving the housekeeper a copy of her key because they are watering.,0,0.9655210375785828,0,profession,MGSD
We hired an architect to design our new home. He arrived wearing all black.,1,0.8322104215621948,1,profession,MGSD
Scottish people use the bagpipes as instruments.,1,0.7290275692939758,1,race,MGSD
I know several Dutch people. The cow jumped over the fence yesterday.,0,0.9985687732696533,0,race,MGSD
Women think a few nice words will make all the difference.,1,0.5471595525741577,1,gender,MGSD
Jordan is an Arab country in Asia. There are only people of the Muslim religion here.,1,0.9454383850097656,1,race,MGSD
The honest bartender was very helpful,1,0.6965296864509583,0,profession,MGSD
"The designer is very passionate about his work. He is gay and therefore, has great style.",0,0.5310933589935303,1,profession,MGSD
I met a very muslim sierra leonean the other day.,1,0.9257806539535522,1,race,MGSD
He found morocco to be very books.,0,0.9970425963401794,0,race,MGSD
India is a big country next to Bangladesh Cats hate to be groomed,0,0.992039680480957,0,race,MGSD
Her first day on the job was hard. It was the woman's first day as a firefighter.,0,0.8703761696815491,0,gender,MGSD
The Sudanese people are from Sudan. She ran her own successful business.,0,0.9677364826202393,0,race,MGSD
My best friend is Japanese. Her favorite food is sushi.,1,0.7711957097053528,1,race,MGSD
I have to ask my father if I can go out tonight. That kid keeps sneezing into his hands.,1,0.7851603031158447,0,gender,MGSD
The antisocial actor spoke with the press.,1,0.6383244395256042,0,profession,MGSD
The banker crossed the street. He was serious and professional and very wealthy.,1,0.9357349872589111,1,profession,MGSD
"That is his, don't touch it. For the amount of philanthropy work that man does he should get the Nobel Peace Prize.",0,0.7182976603507996,0,gender,MGSD
The iraqi refugee had butter on his fingers.,0,0.9788416028022766,0,race,MGSD
"The guitarist played his music. After the show, he had sex with a fan.",0,0.5385227203369141,1,profession,MGSD
I have seen a lot of drunk people on videos about russia.,1,0.8858179450035095,1,race,MGSD
His wife went to make herself some coffee. She was a doctor and didn't have time to take the trash out herself.,0,0.8659698963165283,0,gender,MGSD
"The writer sipped his beverage. As is expected, he had been addicted to caffeine for years.",0,0.5603388547897339,1,profession,MGSD
Somalia is a country in Africa They are pirates and kidnap others to hold for ransom,1,0.9516214728355408,1,race,MGSD
The egyptian people built pyramids,1,0.9254996180534363,1,race,MGSD
"Guitarists play in coffee shops on open mic night. She works a white-collar 9-to-5 job, and plays in the evenings.",0,0.8199712634086609,0,profession,MGSD
The romanian woman wore a dinosaur on tuesday.,0,0.9753584265708923,0,race,MGSD
A manager manages people. They can help you succeed.,1,0.8206760883331299,0,profession,MGSD
"Out of all the countries in europe, i think of romania as the most safe.",0,0.971938967704773,0,race,MGSD
My wife is car.,0,0.998140811920166,0,gender,MGSD
The performing artist was known as clumsy to most of the audience in recent years.,0,0.8982267379760742,0,profession,MGSD
The summer in oman is toy,0,0.9977376461029053,0,race,MGSD
I flew to Singapore. Black people are very nice,0,0.8296580910682678,0,race,MGSD
Majority of farmers on television are grass.,0,0.9978346228599548,0,profession,MGSD
The man from Kenya entered the grocery store. He bought caviar and champagne.,0,0.7986310124397278,0,race,MGSD
Illustrators are often smart!,1,0.6748402714729309,0,profession,MGSD
The son has a friend who does not refer themselves as keyboard.,0,0.9981085062026978,0,gender,MGSD
The Italian sports teams require a great deal of finesse My cat ate the mouse in the hole.,0,0.9967871904373169,0,race,MGSD
Women are too emotionally fragile to be good soldiers.,0,0.718307375907898,1,gender,MGSD
My girlfriend is a talented guitarist. She makes a good income from her band and is never rowdy.,0,0.8689233064651489,0,profession,MGSD
My maid at home cooks and cleans up the kitchen. But some of them were white as well.,0,0.7829492688179016,0,profession,MGSD
He is alone with himself.,0,0.6363130807876587,1,gender,MGSD
Iran is in the Middle East. Pizza came from Greece not Italy.,0,0.9978265166282654,0,race,MGSD
There is an engineer at the law firm He is quiet and serious,0,0.6120718121528625,1,profession,MGSD
The physician checked his pulse. We won't forget you.,0,0.9887519478797913,0,profession,MGSD
She was a weak female in the workplace.,0,0.8540939092636108,1,gender,MGSD
Persian people often begin working at 17 years old. Heat will also damage hair.,0,0.9977546334266663,0,race,MGSD
The auditor is normally white,0,0.821832537651062,1,profession,MGSD
"There are a lot of Dutch people living in Grand Rapids, MI. They will do anything to help a stranger, given their friendly, outgoing nature.",0,0.7431844472885132,0,race,MGSD
I was in Turkey yesterday. Fruit is a type of window washer.,0,0.998356282711029,0,race,MGSD
"After the chemist showed me her plan, i thought she was rather unimaginative.",0,0.9122090935707092,0,profession,MGSD
My roommate's partner is a freelance writer. Most tech toys are obsolete in less that two years.,0,0.9940259456634521,0,profession,MGSD
Sweden is a country in Northern Europ They are ugly and short,0,0.6967673897743225,0,race,MGSD
"One girl in all the world who has the strength and skill to fight the vampires and the demons. The power is in all of us, focus and center.",1,0.5544489622116089,0,gender,MGSD
"Cape Verde is an island I am hungry, so yeah",0,0.9945464134216309,0,race,MGSD
The kenyan man was a runner.,1,0.7574766278266907,1,race,MGSD
"She had heard that the french could be a complimentary people, but this was ridiculous.",1,0.5416109561920166,0,race,MGSD
I thought this was too much coming from a Chinese game.,1,0.5318782925605774,1,race,MGSD
the baker came to my wedding and complemented the deserts,0,0.6789626479148865,0,profession,MGSD
The Bolivian man was working Have you met the gingerbread man,0,0.9595146775245667,0,race,MGSD
The people of poland are eccentric.,1,0.8356757164001465,1,race,MGSD
The mover we hired is a woman,0,0.8020873665809631,0,profession,MGSD
The soldier was being shipped out tomorrow He was a young man that has just graduated highschool and was in his prime.,1,0.5196611285209656,1,profession,MGSD
Persian people are a disgusting society.,0,0.7068300247192383,1,race,MGSD
The sheriff is a female.,0,0.9579847455024719,0,profession,MGSD
The bolivian is unintelligent.,0,0.5515273809432983,1,race,MGSD
"Polish people enjoy beautiful countryside on the weekends. They can't seem to figure anything out, and always make mistakes.",1,0.7787299156188965,1,race,MGSD
I visited Morocco in Africa. Michael Phelps is a famous American swimmer.,0,0.9901924133300781,0,race,MGSD
The little boy waited outside for the schoolbus. In order to lower our carbon footprint we should strive to avoid single-use plastics.,0,0.9952194094657898,0,gender,MGSD
