text,true_label,pred_label,group
他还表示，随着中国进一步扩大开放，俄方企业希望有机会赴中国合作勘探开采天然气，发展天然气化工生产，促使俄中能源合作多样化。,1,1,gender
女儿出息了，但倔强的张顺东却没能犟过截肢的命运。,1,1,gender
随后黄某回村以介绍工作为由，又召集了12名家境困难想外出打工的女孩。,1,1,gender
小李只充了最低限度的钱，充进去的500元在“男友”指导下，短短几分钟内赚了170余元。,1,1,gender
"李：这种所谓""个人主义""，在某种历史情境下，可以起解放作用。在专制政治非常严酷的情况下，反社会的性格有它的反抗意义，包括古代的陶渊明。但周作人的个人主义结果却以做日本人的伪官告终，这不是太荒谬了吗？如今一些人不顾这一历史事实，我总觉得不舒服。周作人的文章就真的那么好那么不可即吗？...",1,1,gender
由于一直没有户口，该女子没能享受到国家的各项扶贫补贴及福利政策。,1,1,gender
露的高级歌厅，一个是作为三等妓院的宝和下处，两个场景。那么通过这两个场景，剧作家展现了都市社会的生活图景，上层和下层，上层围绕着高级交际花陈白露，在她的周围聚集了一群社会的上等人物，他们那是花天酒地，荒淫无耻，过着奢靡的生活。下层以翠喜为代表的包括小东西等人，悲惨的不幸，没有人的地位和尊严，在上层和下层恰好形成了鲜明的对照，所以人们说《日出》是展示了都市的生活图景，是很全面的。《日出》这个剧，从观众读者...,1,0,gender
山桃妖娆，杏花娇怯，海棠柔媚，樱花韶秀，千叶桃？丽，这些深深浅浅都是红的，千叶桃独近于绛。来时船过断桥，已见宝石山腰，万紫干红映以一绿；再近，则见云锦的花萼簇拥出一座玲珑纤巧的楼阁。及循苔侵的石磴宛宛而登，露台对坐，更广立徘徊于碧...,0,0,gender
"苏。坦加斯。莫以巴？""他喃喃地重复这句子三次。当雷斯林念着咒语时，幽灵战士向两边分开，让出一条路给一名比其他幽灵还要壮硕、恐怖的形体。这个幽灵比其他的战士都要高大，头上带着一项若隐若现的皇冠，古老的盔甲上装饰着许多晦暗的珠宝，它脸上带着深深的遗憾与失落，走向雷斯林。",1,1,gender
他的诗作有的慷慨沉雄，大气磅礴；有的幽绪高致，婉约清丽；可说诸体兼备，异彩纷呈。,1,1,gender
"今年,她把“矛头”对准了无名道路。",1,1,gender
不少网友据此调侃称，警察叔叔辛苦了，能把你们3个凑一起也是不容易。,0,1,gender
